Volatility 3 Framework 2.26.2

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter

4026531992	systemd	1	1	15	0x9b9322a8e000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	1	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	systemd	1	1	19	0x9b9326c7c400	AF_UNIX	STREAM	-	/run/systemd/private	31126	-	-	LISTEN	-
4026531992	systemd	1	1	20	0x9b9326c7aec0	AF_UNIX	STREAM	-	/run/systemd/userdb/io.systemd.DynamicUser	31128	-	-	LISTEN	-
4026531992	systemd	1	1	25	0x9b92b9465940	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	82366	-	83063	ESTABLISHED	-
4026531992	systemd	1	1	27	0x9b92b4320880	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	105629	-	106698	ESTABLISHED	-
4026531992	systemd	1	1	35	0x9b9326c7bfc0	AF_UNIX	DGRAM	-	/run/systemd/notify	31123	-	-	UNCONNECTED	-
4026531992	systemd	1	1	36	0x9b9326c7fb40	AF_UNIX	DGRAM	-	-	31124	-	31125	UNCONNECTED	-
4026531992	systemd	1	1	37	0x9b9326c7ee80	AF_UNIX	DGRAM	-	-	31125	-	31124	UNCONNECTED	-
4026531992	systemd	1	1	38	0x9b93355c7000	AF_NETLINK	RAW	NETLINK_ROUTE	groups:0x800405d5	1	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd	1	1	44	0x9b9322a1b740	AF_UNIX	STREAM	-	/run/uuidd/request	36234	-	-	LISTEN	-
4026531992	systemd	1	1	45	0x9b9322fbf000	AF_NETLINK	RAW	NETLINK_AUDIT	-	3651662486	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd	1	1	46	0x9b9325714400	AF_UNIX	DGRAM	-	-	29073	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	systemd	1	1	47	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	systemd	1	1	67	0x9b9322a1c840	AF_UNIX	STREAM	-	-	36264	/run/dbus/system_bus_socket	37636	ESTABLISHED	-
4026531992	systemd	1	1	69	0x9b93355c0000	AF_NETLINK	RAW	NETLINK_AUDIT	groups:0x00000001	1	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd	1	1	72	0x9b9326c7f2c0	AF_UNIX	DGRAM	-	/run/systemd/journal/syslog	31140	-	-	UNCONNECTED	-
4026531992	systemd	1	1	74	0x9b9322a18cc0	AF_UNIX	STREAM	-	/run/snapd.socket	36230	-	-	LISTEN	-
4026531992	systemd	1	1	77	0x9b9322a18880	AF_UNIX	STREAM	-	/run/snapd-snap.socket	36232	-	-	LISTEN	-
4026531992	systemd	1	1	84	0x9b9326c41540	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	43570	-	44333	ESTABLISHED	-
4026531992	systemd	1	1	87	0x9b932ce78cc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	41460	-	39852	ESTABLISHED	-
4026531992	systemd	1	1	88	0x9b9326c7a200	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	40194	-	40193	ESTABLISHED	-
4026531992	systemd	1	1	89	0x9b9326c7d500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37706	-	38696	ESTABLISHED	-
4026531992	systemd	1	1	90	0x9b9326c7ea40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37652	-	38317	ESTABLISHED	-
4026531992	systemd	1	1	91	0x9b9326c45500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37651	-	38993	ESTABLISHED	-
4026531992	systemd	1	1	92	0x9b93257161c0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37626	-	37624	ESTABLISHED	-
4026531992	systemd	1	1	93	0x9b9325715d80	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37551	-	37550	ESTABLISHED	-
4026531992	systemd	1	1	94	0x9b9326c79980	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35835	-	38129	ESTABLISHED	-
4026531992	systemd	1	1	95	0x9b9325716a40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	38043	-	37165	ESTABLISHED	-
4026531992	systemd	1	1	96	0x9b9325711980	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	38040	-	37095	ESTABLISHED	-
4026531992	systemd	1	1	97	0x9b9325710880	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37897	-	37025	ESTABLISHED	-
4026531992	systemd	1	1	98	0x9b9326c78440	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35223	-	32688	ESTABLISHED	-
4026531992	systemd	1	1	99	0x9b9322a1ea40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	36086	-	36084	ESTABLISHED	-
4026531992	systemd	1	1	101	0x9b9325714840	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35000	-	34442	ESTABLISHED	-
4026531992	systemd	1	1	102	0x9b9326c44400	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	34383	-	34999	ESTABLISHED	-
4026531992	systemd	1	1	103	0x9b9326c7b740	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	32439	-	32437	ESTABLISHED	-
4026531992	systemd	1	1	104	0x9b932b5650c0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	30502	-	34064	ESTABLISHED	-
4026531992	systemd	1	1	105	0x9b9326c79dc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	30238	-	31514	ESTABLISHED	-
4026531992	systemd	1	1	107	0x9b9326c79540	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	31152	-	-	LISTEN	-
4026531992	systemd	1	1	108	0x9b9326c7e1c0	AF_UNIX	DGRAM	-	/run/systemd/journal/socket	31154	-	-	UNCONNECTED	-
4026531992	systemd	1	1	109	0x9b9326c79100	AF_UNIX	DGRAM	-	/run/systemd/journal/dev-log	31150	-	-	UNCONNECTED	-
4026531992	systemd	1	1	110	0x9b9322a1f700	AF_UNIX	STREAM	-	/var/snap/lxd/common/lxd/unix.socket	40985	-	-	LISTEN	-
4026531992	systemd	1	1	123	0x9b9326c7f700	AF_UNIX	SEQPACKET	-	/run/udev/control	31157	-	-	UNCONNECTED	-
4026531992	systemd	1	1	124	0x9b9326c7a640	AF_UNIX	STREAM	-	/run/lvm/lvmpolld.socket	31137	-	-	LISTEN	-
4026531992	systemd	1	1	125	0x9b9326c7cc80	AF_UNIX	STREAM	-	/run/systemd/fsck.progress	31142	-	-	LISTEN	-
4026531992	systemd	1	1	126	0x9b9322a1aa80	AF_UNIX	STREAM	-		36229	-	-	LISTEN	-
4026531992	systemd	1	1	127	0x9b93355c0800	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000001	3838407130	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd	1	1	128	0x9b9322a1d500	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	36227	-	-	LISTEN	-
4026531992	systemd-journal	523	523	3	0x9b93355c0000	AF_NETLINK	RAW	NETLINK_AUDIT	groups:0x00000001	1	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd-journal	523	523	4	0x9b9326c79100	AF_UNIX	DGRAM	-	/run/systemd/journal/dev-log	31150	-	-	UNCONNECTED	-
4026531992	systemd-journal	523	523	5	0x9b9326c79540	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	31152	-	-	LISTEN	-
4026531992	systemd-journal	523	523	6	0x9b9326c7e1c0	AF_UNIX	DGRAM	-	/run/systemd/journal/socket	31154	-	-	UNCONNECTED	-
4026531992	systemd-journal	523	523	10	0x9b9325717b40	AF_UNIX	STREAM	-	/run/systemd/journal/io.systemd.journal	29007	-	-	LISTEN	-
4026531992	systemd-journal	523	523	15	0x9b932bfa8440	AF_UNIX	DGRAM	-	-	29009	/run/systemd/notify	31123	UNCONNECTED	-
4026531992	systemd-journal	523	523	16	0x9b932b5650c0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	30502	-	34064	ESTABLISHED	-
4026531992	systemd-journal	523	523	18	0x9b9322a1ea40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	36086	-	36084	ESTABLISHED	-
4026531992	systemd-journal	523	523	19	0x9b9326c79dc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	30238	-	31514	ESTABLISHED	-
4026531992	systemd-journal	523	523	20	0x9b9325710880	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37897	-	37025	ESTABLISHED	-
4026531992	systemd-journal	523	523	22	0x9b9326c44400	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	34383	-	34999	ESTABLISHED	-
4026531992	systemd-journal	523	523	23	0x9b9326c7b740	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	32439	-	32437	ESTABLISHED	-
4026531992	systemd-journal	523	523	24	0x9b9326c41540	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	43570	-	44333	ESTABLISHED	-
4026531992	systemd-journal	523	523	25	0x9b9325714840	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35000	-	34442	ESTABLISHED	-
4026531992	systemd-journal	523	523	26	0x9b9326c78440	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35223	-	32688	ESTABLISHED	-
4026531992	systemd-journal	523	523	27	0x9b9326c7d500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37706	-	38696	ESTABLISHED	-
4026531992	systemd-journal	523	523	28	0x9b9325711980	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	38040	-	37095	ESTABLISHED	-
4026531992	systemd-journal	523	523	29	0x9b9325716a40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	38043	-	37165	ESTABLISHED	-
4026531992	systemd-journal	523	523	30	0x9b9326c7a200	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	40194	-	40193	ESTABLISHED	-
4026531992	systemd-journal	523	523	31	0x9b9326c79980	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	35835	-	38129	ESTABLISHED	-
4026531992	systemd-journal	523	523	33	0x9b9325715d80	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37551	-	37550	ESTABLISHED	-
4026531992	systemd-journal	523	523	34	0x9b93257161c0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37626	-	37624	ESTABLISHED	-
4026531992	systemd-journal	523	523	35	0x9b9326c45500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37651	-	38993	ESTABLISHED	-
4026531992	systemd-journal	523	523	36	0x9b9326c7ea40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	37652	-	38317	ESTABLISHED	-
4026531992	systemd-journal	523	523	37	0x9b932ce78cc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	41460	-	39852	ESTABLISHED	-
4026531992	systemd-journal	523	523	38	0x9b92b4320880	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	105629	-	106698	ESTABLISHED	-
4026531992	systemd-journal	523	523	39	0x9b92b9465940	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	82366	-	83063	ESTABLISHED	-
4026531992	systemd-udevd	553	553	1	0x9b9326c78880	AF_UNIX	STREAM	-	-	31514	/run/systemd/journal/stdout	30238	ESTABLISHED	-
4026531992	systemd-udevd	553	553	2	0x9b9326c78880	AF_UNIX	STREAM	-	-	31514	/run/systemd/journal/stdout	30238	ESTABLISHED	-
4026531992	systemd-udevd	553	553	3	0x9b9326c7f700	AF_UNIX	SEQPACKET	-	/run/udev/control	31157	-	-	UNCONNECTED	-
4026531992	systemd-udevd	553	553	4	0x9b93355c0800	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000001	3838407130	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd-udevd	553	553	5	0x9b9328f2fb40	AF_UNIX	DGRAM	-	-	31523	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	systemd-udevd	553	553	6	0x9b9328f28440	AF_UNIX	DGRAM	-	-	31525	-	31526	UNCONNECTED	-
4026531992	systemd-udevd	553	553	7	0x9b9328f2c400	AF_UNIX	DGRAM	-	-	31526	-	31525	UNCONNECTED	-
4026531992	multipathd	734	734	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	734	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	734	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	734	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	735	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	735	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	735	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	735	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	736	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	736	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	736	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	736	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	737	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	737	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	737	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	737	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	738	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	738	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	738	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	738	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	739	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	739	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	739	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	739	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	multipathd	734	740	1	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	740	2	0x9b932b564400	AF_UNIX	STREAM	-	-	34064	/run/systemd/journal/stdout	30502	ESTABLISHED	-
4026531992	multipathd	734	740	3	0x9b9326c7d940	AF_UNIX	STREAM	-		31139	-	-	LISTEN	-
4026531992	multipathd	734	740	7	0x9b9334e51000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	734	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	systemd-timesyn	770	770	1	0x9b9326c78cc0	AF_UNIX	STREAM	-	-	32437	/run/systemd/journal/stdout	32439	ESTABLISHED	-
4026531992	systemd-timesyn	770	770	2	0x9b9326c78cc0	AF_UNIX	STREAM	-	-	32437	/run/systemd/journal/stdout	32439	ESTABLISHED	-
4026531992	systemd-timesyn	770	770	3	0x9b9334670880	AF_UNIX	DGRAM	-	-	30698	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	systemd-timesyn	770	770	7	0x9b93346750c0	AF_UNIX	DGRAM	-	-	30700	-	30701	UNCONNECTED	-
4026531992	systemd-timesyn	770	770	8	0x9b9334676600	AF_UNIX	DGRAM	-	-	30701	-	30700	UNCONNECTED	-
4026531992	systemd-timesyn	770	770	9	0x9b93346761c0	AF_UNIX	DGRAM	-	-	30702	-	30703	UNCONNECTED	-
4026531992	systemd-timesyn	770	770	10	0x9b9334671980	AF_UNIX	DGRAM	-	-	30703	-	30702	UNCONNECTED	-
4026531992	systemd-timesyn	770	770	15	0x9b9334cfea40	AF_UNIX	STREAM	-	-	37895	/run/dbus/system_bus_socket	37633	ESTABLISHED	-
4026531992	sd-resolve	770	792	1	0x9b9326c78cc0	AF_UNIX	STREAM	-	-	32437	/run/systemd/journal/stdout	32439	ESTABLISHED	-
4026531992	sd-resolve	770	792	2	0x9b9326c78cc0	AF_UNIX	STREAM	-	-	32437	/run/systemd/journal/stdout	32439	ESTABLISHED	-
4026531992	sd-resolve	770	792	3	0x9b9334670880	AF_UNIX	DGRAM	-	-	30698	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	sd-resolve	770	792	7	0x9b93346750c0	AF_UNIX	DGRAM	-	-	30700	-	30701	UNCONNECTED	-
4026531992	sd-resolve	770	792	8	0x9b9334676600	AF_UNIX	DGRAM	-	-	30701	-	30700	UNCONNECTED	-
4026531992	sd-resolve	770	792	9	0x9b93346761c0	AF_UNIX	DGRAM	-	-	30702	-	30703	UNCONNECTED	-
4026531992	sd-resolve	770	792	10	0x9b9334671980	AF_UNIX	DGRAM	-	-	30703	-	30702	UNCONNECTED	-
4026531992	sd-resolve	770	792	15	0x9b9334cfea40	AF_UNIX	STREAM	-	-	37895	/run/dbus/system_bus_socket	37633	ESTABLISHED	-
4026531992	VGAuthService	797	797	1	0x9b9326c42ec0	AF_UNIX	STREAM	-	-	34999	/run/systemd/journal/stdout	34383	ESTABLISHED	-
4026531992	VGAuthService	797	797	2	0x9b9326c42ec0	AF_UNIX	STREAM	-	-	34999	/run/systemd/journal/stdout	34383	ESTABLISHED	-
4026531992	VGAuthService	797	797	3	0x9b933395ea40	AF_UNIX	DGRAM	-	-	34515	-	-	UNCONNECTED	-
4026531992	VGAuthService	797	797	7	0x9b933395b740	AF_UNIX	STREAM	-	/var/run/vmware/guestServicePipe	34672	-	-	LISTEN	-
4026531992	vmtoolsd	798	798	1	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	vmtoolsd	798	798	2	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	vmtoolsd	798	798	8	0x9b9334c6df00	AF_VSOCK	STREAM	-	-	-	-	-	CONNECTED	-
4026531992	HangDetector	798	822	1	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	HangDetector	798	822	2	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	HangDetector	798	822	8	0x9b9334c6df00	AF_VSOCK	STREAM	-	-	-	-	-	CONNECTED	-
4026531992	vmtoolsd	798	823	1	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	vmtoolsd	798	823	2	0x9b9325713300	AF_UNIX	STREAM	-	-	34442	/run/systemd/journal/stdout	35000	ESTABLISHED	-
4026531992	vmtoolsd	798	823	8	0x9b9334c6df00	AF_VSOCK	STREAM	-	-	-	-	-	CONNECTED	-
4026531992	systemd-network	1007	1007	1	0x9b9322a1d0c0	AF_UNIX	STREAM	-	-	36084	/run/systemd/journal/stdout	36086	ESTABLISHED	-
4026531992	systemd-network	1007	1007	2	0x9b9322a1d0c0	AF_UNIX	STREAM	-	-	36084	/run/systemd/journal/stdout	36086	ESTABLISHED	-
4026531992	systemd-network	1007	1007	3	0x9b93355c7000	AF_NETLINK	RAW	NETLINK_ROUTE	groups:0x800405d5	1	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	4	0x9b93303abb80	AF_UNIX	DGRAM	-	-	36087	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	systemd-network	1007	1007	9	0x9b93338ff800	AF_NETLINK	RAW	NETLINK_GENERIC	-	1007	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	10	0x9b93338fc000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	1007	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	systemd-network	1007	1007	11	0x9b93303a8000	AF_UNIX	DGRAM	-	-	36091	-	36092	UNCONNECTED	-
4026531992	systemd-network	1007	1007	12	0x9b93303ab300	AF_UNIX	DGRAM	-	-	36092	-	36091	UNCONNECTED	-
4026531992	systemd-network	1007	1007	13	0x9b93303a9dc0	AF_UNIX	DGRAM	-	-	36093	-	36094	UNCONNECTED	-
4026531992	systemd-network	1007	1007	14	0x9b93303a9540	AF_UNIX	DGRAM	-	-	36094	-	36093	UNCONNECTED	-
4026531992	systemd-network	1007	1007	16	0x9b93338f9800	AF_PACKET	RAW	0x88cc	ens34	-	-	-	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	systemd-network	1007	1007	17	0x9b9333ec3800	AF_PACKET	RAW	0x88cc	ens33	-	-	-	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531992	systemd-network	1007	1007	18	0x9b9334da8980	AF_INET6	RAW	ICMPv6	::	58	::	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	20	0x9b9327c3e300	AF_INET	DGRAM	UDP	172.16.179.143	68	0.0.0.0	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	21	0x9b9334c64380	AF_INET	DGRAM	UDP	192.168.164.129	68	0.0.0.0	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	22	0x9b933463e3c0	AF_INET6	RAW	ICMPv6	::	58	::	0	UNCONNECTED	-
4026531992	systemd-network	1007	1007	23	0x9b932bcd1100	AF_UNIX	STREAM	-	-	37894	/run/dbus/system_bus_socket	37632	ESTABLISHED	-
4026531992	systemd-resolve	1009	1009	1	0x9b9326c7dd80	AF_UNIX	STREAM	-	-	32688	/run/systemd/journal/stdout	35223	ESTABLISHED	-
4026531992	systemd-resolve	1009	1009	2	0x9b9326c7dd80	AF_UNIX	STREAM	-	-	32688	/run/systemd/journal/stdout	35223	ESTABLISHED	-
4026531992	systemd-resolve	1009	1009	3	0x9b932d059540	AF_UNIX	DGRAM	-	-	35224	/run/systemd/journal/socket	31154	UNCONNECTED	-
4026531992	systemd-resolve	1009	1009	9	0x9b9322ec2000	AF_NETLINK	RAW	NETLINK_ROUTE	groups:0x00000111	1009	group:0x00000000	0	UNCONNECTED	-
4026531992	systemd-resolve	1009	1009	12	0x9b9322dfc380	AF_INET	DGRAM	UDP	127.0.0.53	53	0.0.0.0	0	UNCONNECTED	-
4026531992	systemd-resolve	1009	1009	13	0x9b9334c59a40	AF_INET	STREAM	TCP	127.0.0.53	53	0.0.0.0	0	LISTEN	-
4026531992	systemd-resolve	1009	1009	14	0x9b932bcdaec0	AF_UNIX	STREAM	-	-	36955	/run/dbus/system_bus_socket	37634	ESTABLISHED	-
4026531992	accounts-daemon	1035	1035	1	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	accounts-daemon	1035	1035	2	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	accounts-daemon	1035	1035	5	0x9b9329745500	AF_UNIX	STREAM	-	-	35434	/run/dbus/system_bus_socket	37635	ESTABLISHED	-
4026531992	gmain	1035	1039	1	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	gmain	1035	1039	2	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	gmain	1035	1039	5	0x9b9329745500	AF_UNIX	STREAM	-	-	35434	/run/dbus/system_bus_socket	37635	ESTABLISHED	-
4026531992	gdbus	1035	1065	1	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	gdbus	1035	1065	2	0x9b9325713740	AF_UNIX	STREAM	-	-	37025	/run/systemd/journal/stdout	37897	ESTABLISHED	-
4026531992	gdbus	1035	1065	5	0x9b9329745500	AF_UNIX	STREAM	-	-	35434	/run/dbus/system_bus_socket	37635	ESTABLISHED	-
4026531992	cron	1041	1041	1	0x9b9325711dc0	AF_UNIX	STREAM	-	-	37095	/run/systemd/journal/stdout	38040	ESTABLISHED	-
4026531992	cron	1041	1041	2	0x9b9325711dc0	AF_UNIX	STREAM	-	-	37095	/run/systemd/journal/stdout	38040	ESTABLISHED	-
4026531992	cron	1041	1041	4	0x9b9329798000	AF_UNIX	DGRAM	-	-	36250	/run/systemd/journal/dev-log	31150	UNCONNECTED	-
4026531992	dbus-daemon	1043	1043	1	0x9b9325710cc0	AF_UNIX	STREAM	-	-	37165	/run/systemd/journal/stdout	38043	ESTABLISHED	-
4026531992	dbus-daemon	1043	1043	2	0x9b9325710cc0	AF_UNIX	STREAM	-	-	37165	/run/systemd/journal/stdout	38043	ESTABLISHED	-
4026531992	dbus-daemon	1043	1043	3	0x9b9322a1d500	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	36227	-	-	LISTEN	-
4026531992	dbus-daemon	1043	1043	5	0x9b9333ec6800	AF_NETLINK	RAW	NETLINK_AUDIT	-	0	group:0x00000000	0	UNCONNECTED	-
4026531992	dbus-daemon	1043	1043	6	0x9b93340fe600	AF_UNIX	DGRAM	-	-	37629	/run/systemd/journal/dev-log	31150	UNCONNECTED	-
4026531992	dbus-daemon	1043	1043	8	0x9b93340fd500	AF_UNIX	STREAM	-	-	37630	-	37631	ESTABLISHED	-
4026531992	dbus-daemon	1043	1043	9	0x9b93340f8cc0	AF_UNIX	STREAM	-	-	37631	-	37630	ESTABLISHED	-
4026531992	dbus-daemon	1043	1043	10	0x9b932bcd72c0	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	37632	-	37894	ESTABLISHED	-
4026531992	dbus-daemon	1043	1043	11	0x9b9334cfa200	AF_UNIX	STREAM	-	/run/dbus/system_bus_socket	37633	-	37895	ESTABLISHED	-
